cats	Index	Forms	Notes_id	Dutch	English	Indonesian	v1894	v1904/1911	v1931	Swadesh	Swadesh_orig	remark	nt_form	nt_eng	nt_idn	nt_pos	nt_comment	nt_pc	Concepticon_Gloss	Concepticon_ID	concept_url
the Nias 1911 list	1026	1 lito	72	maten en gewichten (lengte)	measures and weights (length)	ukuran dan berat (panjang)	660	674	-	FALSE			1 lito	one span					LENGTH	2537	https://concepticon.clld.org/parameters/2537
the Nias 1911 list	1026	atongaro	72	maten en gewichten (lengte)	measures and weights (length)	ukuran dan berat (panjang)	660	674	-	FALSE			atongaro	1/2 fathom					LENGTH	2537	https://concepticon.clld.org/parameters/2537
the Nias 1911 list	1026	1 ta'io	72	maten en gewichten (lengte)	measures and weights (length)	ukuran dan berat (panjang)	660	674	-	FALSE			1 ta'io	1 arms-length					LENGTH	2537	https://concepticon.clld.org/parameters/2537
the Nias 1911 list	1027	1 dofe	72	maten en gewichten (zwaarte)	measures and weights (mass)	ukuran dan berat (berat)	660	674	-	FALSE			1 dofe	1 fathom					WEIGHT	2466	https://concepticon.clld.org/parameters/2466
the Nias 1911 list	1027	1 sioe	72	maten en gewichten (zwaarte)	measures and weights (mass)	ukuran dan berat (berat)	660	674	-	FALSE			1 sioe	length of the lower arm					WEIGHT	2466	https://concepticon.clld.org/parameters/2466
the Nias 1911 list	1027	1 lito	72	maten en gewichten (zwaarte)	measures and weights (mass)	ukuran dan berat (berat)	660	674	-	FALSE			1 lito	one span					WEIGHT	2466	https://concepticon.clld.org/parameters/2466
the Nias 1911 list	1027	atongaro	72	maten en gewichten (zwaarte)	measures and weights (mass)	ukuran dan berat (berat)	660	674	-	FALSE			atongaro	1/2 fathom					WEIGHT	2466	https://concepticon.clld.org/parameters/2466
the Nias 1911 list	1027	1 ta'io	72	maten en gewichten (zwaarte)	measures and weights (mass)	ukuran dan berat (berat)	660	674	-	FALSE			1 ta'io	1 arms-length					WEIGHT	2466	https://concepticon.clld.org/parameters/2466
the Nias 1911 list	1028	1 laoeroe	73	maten en gewichten (inhouds)	measures and weights (volume and capacity)	ukuran dan berat (isi dan kapasitas)	660	674	-	FALSE			1 laoeroe	1 koelak			there are special weights for gold		CONTENT	3967	https://concepticon.clld.org/parameters/3967
the Nias 1911 list	1028	1 toemba	73	maten en gewichten (inhouds)	measures and weights (volume and capacity)	ukuran dan berat (isi dan kapasitas)	660	674	-	FALSE			1 toemba	1/4 koelak			there are special weights for gold		CONTENT	3967	https://concepticon.clld.org/parameters/3967
the Nias 1911 list	1028	1 kata	73	maten en gewichten (inhouds)	measures and weights (volume and capacity)	ukuran dan berat (isi dan kapasitas)	660	674	-	FALSE			1 kata	1/4 toemba			there are special weights for gold		CONTENT	3967	https://concepticon.clld.org/parameters/3967
the Nias 1911 list	1028	1 zoe	73	maten en gewichten (inhouds)	measures and weights (volume and capacity)	ukuran dan berat (isi dan kapasitas)	660	674	-	FALSE			1 zoe	10 koelak			there are special weights for gold		CONTENT	3967	https://concepticon.clld.org/parameters/3967
the Nias 1911 list	1029/1030	owo	74	schip <unsp.>	ship	kapal	661	675	-	FALSE		originally: <unps.>, which should be <unsp.> (typo)					other names are from Malay		SHIP	740	https://concepticon.clld.org/parameters/740
the Nias 1911 list	1031	kôfa	NA	stoomboot	steamboat	kapal uap	662	676	-	FALSE									BOAT	1844	https://concepticon.clld.org/parameters/1844
the Nias 1911 list	1032	sikosi	NA	sloep	rowboat	kapal (sampan)	663	677	-	FALSE									BOAT	1844	https://concepticon.clld.org/parameters/1844
the Nias 1911 list	1033	farakoe	75	prauw	proa, canoe	perahu	664	678	707	FALSE							this is a cargo <?>		CANOE	1970	https://concepticon.clld.org/parameters/1970
the Nias 1911 list	1035	tôla lojo	NA	mast	mast	tiang perahu	665	679	709	FALSE									MAST	184	https://concepticon.clld.org/parameters/184
the Nias 1911 list	1037	lojo	NA	zeilen	to sail	berlayar	666	680	711	FALSE									SAIL	787	https://concepticon.clld.org/parameters/787
the Nias 1911 list	1038	amoeri	NA	roer	rudder, helm	kemudi	667	681	712	FALSE									RUDDER	108	https://concepticon.clld.org/parameters/108
the Nias 1911 list	1040	aloecha	76	(roei) riem, pagaai	oar, paddle	pengayuh	668	682	714	FALSE			aloecha	small					OAR OR PADDLE	3318	https://concepticon.clld.org/parameters/3318
the Nias 1911 list	1040	sola	76	(roei) riem, pagaai	oar, paddle	pengayuh	668	682	714	FALSE			sola	large					OAR OR PADDLE	3318	https://concepticon.clld.org/parameters/3318
the Nias 1911 list	1041/1042	molojo	NA	schepper, scheppen <unsp.>			670	684	-	FALSE									NA	NA	NA
the Nias 1911 list	1041/1042	solojo	NA	schepper, scheppen <unsp.>			670	684	-	FALSE									NA	NA	NA
the Nias 1911 list	1043	sola	77	roeien	to row, to pull	mengayuh	669	683	715	TRUE	pull		sola						ROW	1849	https://concepticon.clld.org/parameters/1849
the Nias 1911 list	1043	manola	77	roeien	to row, to pull	mengayuh	669	683	715	TRUE	pull		manola						ROW	1849	https://concepticon.clld.org/parameters/1849
the Nias 1911 list	1043	alachai	77	roeien	to row, to pull	mengayuh	669	683	715	TRUE	pull		alachai						ROW	1849	https://concepticon.clld.org/parameters/1849
the Nias 1911 list	1043	mangal	77	roeien	to row, to pull	mengayuh	669	683	715	TRUE	pull		mangal						ROW	1849	https://concepticon.clld.org/parameters/1849
the Nias 1911 list	1049	tome	NA	anker	anchor	sauh	671	685	-	FALSE									ANCHOR	1870	https://concepticon.clld.org/parameters/1870
the Nias 1911 list	1049	dawa	NA	anker	anchor	sauh	671	685	-	FALSE									ANCHOR	1870	https://concepticon.clld.org/parameters/1870
the Nias 1911 list	1050	rake	NA	vlot	raft	rakit	672	686	721	FALSE									RAFT	1664	https://concepticon.clld.org/parameters/1664
the Nias 1911 list	1051	laboea	NA	haven	harbour	pelabuhan	673	687	-	FALSE									PORT	610	https://concepticon.clld.org/parameters/610
the Nias 1911 list	1052	tosake	78	stranden, schipbreuklijden	to be wrecked	terdampar, kandas	676	691	-	FALSE			tosake	to run aground				.	NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1911 list	1052	aboto nowo	78	stranden, schipbreuklijden	to be wrecked	terdampar, kandas	676	691	-	FALSE			aboto	to be shipwrecked					NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1911 list	1053	si faraboe ba nasi	NA	zeerover	pirate	bajak laut	677	692	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1911 list	1058	sanagô niha	NA	mensenrover	kidnapper	penculik	678	693	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1911 list	1058	sangoloi niha	NA	mensenrover	kidnapper	penculik	678	693	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1911 list	1060	hôli	NA	loskopen	to ransom	menebus	680	695	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1911 list	1060	mangohôli	NA	loskopen	to ransom	menebus	680	695	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1911 list	1061	eboea	NA	groot	great, big	besar	682	697	726	TRUE	big								BIG	1202	https://concepticon.clld.org/parameters/1202
the Nias 1911 list	1062	ide'ide	NA	klein	small	kecil	683	698	727	TRUE									SMALL	1246	https://concepticon.clld.org/parameters/1246
the Nias 1911 list	1063	anaoe	NA	lang (van een voorwerp)	long (things)	panjang	684	699	728	TRUE	long								LONG	1203	https://concepticon.clld.org/parameters/1203
the Nias 1911 list	1063	enaoe	NA	lang (van een voorwerp)	long (things)	panjang	684	699	728	TRUE	long								LONG	1203	https://concepticon.clld.org/parameters/1203
the Nias 1911 list	1064	ara	NA	lang (van tijd)	long (time)	lama	684	699	728	FALSE									FOR A LONG TIME	418	https://concepticon.clld.org/parameters/418
the Nias 1911 list	1064	wa'ara	NA	lang (van tijd)	long (time)	lama	684	699	728	FALSE									FOR A LONG TIME	418	https://concepticon.clld.org/parameters/418
the Nias 1911 list	1065	adogodogo	NA	kort (van een voorwerp)	short (things)	pendek	685	700	-	TRUE	short								SHORT	1645	https://concepticon.clld.org/parameters/1645
the Nias 1911 list	1066	lô ara	NA	kort (van tijd)	short (time)	singkat, pendek	685	700	-	TRUE	short								SHORT (TIME)	3312	https://concepticon.clld.org/parameters/3312
the Nias 1911 list	1067	esolo	NA	dik (van mens of dier)	big, fat	gemuk	686	701	730	TRUE	big								FAT (OBESE)	1279	https://concepticon.clld.org/parameters/1279
the Nias 1911 list	1067	wa'esolo	NA	dik (van mens of dier)	big, fat	gemuk	686	701	730	TRUE	big								FAT (OBESE)	1279	https://concepticon.clld.org/parameters/1279
the Nias 1911 list	1068	do	NA	dik (van een levenloos voorwerp)	thick	tebal	686	701	730	TRUE									THICK	1244	https://concepticon.clld.org/parameters/1244
the Nias 1911 list	1070	ise'ise	NA	dun	thin	tipis	687	702	731	TRUE									FINE OR THIN	2157	https://concepticon.clld.org/parameters/2157
the Nias 1911 list	1070	wa'iseise	NA	dun	thin	tipis	687	702	731	TRUE									FINE OR THIN	2157	https://concepticon.clld.org/parameters/2157
the Nias 1911 list	1071	afoeo	NA	mager	thin, meagre, skinny	kurus	689	706	732	TRUE	thin								THIN (SLIM)	1400	https://concepticon.clld.org/parameters/1400
the Nias 1911 list	1071	angao	NA	mager	thin, meagre, skinny	kurus	689	706	732	TRUE	thin								THIN (SLIM)	1400	https://concepticon.clld.org/parameters/1400
the Nias 1911 list	1072-1074	atabô	79	ver <unsp.>	far	jauh	690	707	-	FALSE			atabô	of a small child					FAR	1406	https://concepticon.clld.org/parameters/1406
the Nias 1911 list	1072-1074	esolo	79	ver <unsp.>	far	jauh	690	707	-	FALSE			esolo	of a small child					FAR	1406	https://concepticon.clld.org/parameters/1406
the Nias 1911 list	1072-1074	owa'ewa'e	79	ver <unsp.>	far	jauh	690	707	-	FALSE			owa'ewa'e	of a small child					FAR	1406	https://concepticon.clld.org/parameters/1406
the Nias 1911 list	1075	angao	NA	slank van middel	slim	langsing	691	708	735	FALSE									THIN (SLIM)	1400	https://concepticon.clld.org/parameters/1400
the Nias 1911 list	1076	si boto aoeri	NA	dwerg, dwergachtig	dwarf	orang katai	692	709	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1911 list	1076	dawa sichô	NA	dwerg, dwergachtig	dwarf	orang katai	692	709	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1911 list	1079	maoewoe	NA	tam, mak	tame	jinak	-	703	738	FALSE									TAME	2838	https://concepticon.clld.org/parameters/2838
the Nias 1911 list	1079	môimôi	NA	tam, mak	tame	jinak	-	703	738	FALSE									TAME	2838	https://concepticon.clld.org/parameters/2838
the Nias 1911 list	1080/1081	ada'oeda'oe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA							NA	NA	NA
the Nias 1911 list	1080/1081	alawôlawô	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA							NA	NA	NA
the Nias 1911 list	1082	aila	NA	verlegen, beschaamd	shy, ashamed	malu	-	705	740	FALSE									SHY OR ASHAMED	3805	https://concepticon.clld.org/parameters/3805
the Nias 1911 list	1083/1084	abacha	NA	diep <unsp.>	deep	dalam	693	710	741	FALSE									DEEP	1593	https://concepticon.clld.org/parameters/1593
the Nias 1911 list	1085/1086	lô abacha	NA	ondiep <unspec.>	shallow	dangkal	694	711	742	FALSE									SHALLOW	193	https://concepticon.clld.org/parameters/193
the Nias 1911 list	1087	alaŵa	NA	hoog	high	tinggi	695	712	743	FALSE									HIGH OR TALL	2790	https://concepticon.clld.org/parameters/2790
the Nias 1911 list	1088	lô alaŵa	NA	laag	low	rendah	696	713	744	FALSE									LOW	721	https://concepticon.clld.org/parameters/721
the Nias 1911 list	1088	atooe	NA	laag	low	rendah	696	713	744	FALSE									LOW	721	https://concepticon.clld.org/parameters/721
the Nias 1911 list	1089	adôlô	NA	recht	straight	lurus	697	714	745	TRUE									STRAIGHT	1404	https://concepticon.clld.org/parameters/1404
the Nias 1911 list	1090	abila	NA	krom	crooked, bent	bengkok	698	715	746	FALSE									CROOKED	297	https://concepticon.clld.org/parameters/297
the Nias 1911 list	1096	aoha	NA	licht	light	ringan	722	739	752	FALSE									LIGHT (WEIGHT)	1052	https://concepticon.clld.org/parameters/1052
the Nias 1911 list	1097	manaere	NA	schuin	slanting, sloping	serong, miring	699	717	753	FALSE									SLANTED	3075	https://concepticon.clld.org/parameters/3075
the Nias 1911 list	1098	ataro	NA	scherp	sharp	tajam	700	718	754	TRUE									SHARP	1396	https://concepticon.clld.org/parameters/1396
the Nias 1911 list	1101	abe'e	NA	hard	hard	keras	701	719	757	FALSE									HARD	1884	https://concepticon.clld.org/parameters/1884
the Nias 1911 list	1102	omoejoe	NA	week	weak	lembek, lemah	702	720	-	FALSE									WEAK	1601	https://concepticon.clld.org/parameters/1601
the Nias 1911 list	1104/1105	aoechoe	NA	warm <unsp.>	hot	panas	703	721	759	FALSE									HOT OR WARM	2272	https://concepticon.clld.org/parameters/2272
the Nias 1911 list	1106/1107	okafoe	NA	koud <unsp.>	cold	dingin	704	722	760	FALSE									COLD	1287	https://concepticon.clld.org/parameters/1287
the Nias 1911 list	1109/1110	awoelo	NA	rond <unsp.>	round	bulat	705	723	762	FALSE									ROUND	1395	https://concepticon.clld.org/parameters/1395
the Nias 1911 list	1112	ôfa sagi	NA	vierkant	square	persegi	706	724	763	FALSE									SQUARE	850	https://concepticon.clld.org/parameters/850
the Nias 1911 list	1113	ebolo	NA	breed	broad	luas, lebar	707	725	764	FALSE									BROAD	2531	https://concepticon.clld.org/parameters/2531
the Nias 1911 list	1115	ise'ise	80	nauw	narrow	sempit	709	726	766	TRUE				of clothes					NARROW	1267	https://concepticon.clld.org/parameters/1267
the Nias 1911 list	1115	alôzo	80	nauw	narrow	sempit	709	726	766	TRUE				of clothes					NARROW	1267	https://concepticon.clld.org/parameters/1267
the Nias 1911 list	1116	eboea	80	ruim, wijd	wide	luas	710	727	767	TRUE				of clothes					WIDE	1243	https://concepticon.clld.org/parameters/1243
the Nias 1911 list	1116	olaoeta	80	ruim, wijd	wide	luas	710	727	767	TRUE				of clothes					WIDE	1243	https://concepticon.clld.org/parameters/1243
the Nias 1911 list	1117	abôlô	NA	krachtig, sterk	strong	kokoh	711	728	768	FALSE									STRONG	785	https://concepticon.clld.org/parameters/785
the Nias 1911 list	1117	abe'e	NA	krachtig, sterk	strong	kokoh	711	728	768	FALSE									STRONG	785	https://concepticon.clld.org/parameters/785
the Nias 1911 list	1118	lô abôlô	NA	zwak	weak	lemah	712	730	769	FALSE									WEAK	1601	https://concepticon.clld.org/parameters/1601
the Nias 1911 list	1118	omboejoetô	NA	zwak	weak	lemah	712	730	769	FALSE									WEAK	1601	https://concepticon.clld.org/parameters/1601
the Nias 1911 list	1119	amoe'i	NA	dapper	brave, bold	perkasa, gagah	-	729	770	FALSE									BRAVE	3	https://concepticon.clld.org/parameters/3
the Nias 1911 list	1121	areoe	NA	lui	lazy	malas	-	731	772	FALSE									LAZY	1564	https://concepticon.clld.org/parameters/1564
the Nias 1911 list	1125	otoefo	NA	droog	dry	kering	713	732	776	TRUE									DRY	1398	https://concepticon.clld.org/parameters/1398
the Nias 1911 list	1125	akôli	NA	droog	dry	kering	713	732	776	TRUE									DRY	1398	https://concepticon.clld.org/parameters/1398
the Nias 1911 list	1127	abazô	81	nat	wet	basah	714	733	778	TRUE			abazô						WET	1726	https://concepticon.clld.org/parameters/1726
the Nias 1911 list	1127	omboenô	81	nat	wet	basah	714	733	778	TRUE			omboenô						WET	1726	https://concepticon.clld.org/parameters/1726
the Nias 1911 list	1127	hamboenô	81	nat	wet	basah	714	733	778	TRUE			hamboenô						WET	1726	https://concepticon.clld.org/parameters/1726
the Nias 1911 list	1130	sôchi	NA	goed	good	baik, bagus	715	734	781	TRUE									GOOD	1035	https://concepticon.clld.org/parameters/1035
the Nias 1911 list	1132-1134	sôchi	NA	mooi <unsp.>	nice	bagus	716	735	783	FALSE									GOOD	1035	https://concepticon.clld.org/parameters/1035
the Nias 1911 list	1135	sôchi	NA	mooi (van zaak)	beautiful (things)	indah, bagus	716	735	783	FALSE									GOOD	1035	https://concepticon.clld.org/parameters/1035
the Nias 1911 list	1135	moadoe	NA	mooi (van zaak)	beautiful (things)	indah, bagus	716	735	783	FALSE									GOOD	1035	https://concepticon.clld.org/parameters/1035
the Nias 1911 list	1136-1139	lô sôchi	NA	lelijk <unsp.>			717	736	784	FALSE									NA	NA	NA
the Nias 1911 list	1142	lô ôzi	NA	leeg	empty	kosong	719	737	787	FALSE									EMPTY	1624	https://concepticon.clld.org/parameters/1624
the Nias 1911 list	1148/1149	aefa	82	los <unsp.>	loose	longgar	724	741	792	FALSE			aefa	free					LOOSE	2506	https://concepticon.clld.org/parameters/2506
the Nias 1911 list	1148/1149	aboecho	82	los <unsp.>	loose	longgar	724	741	792	FALSE			aboecho	not tight					LOOSE	2506	https://concepticon.clld.org/parameters/2506
the Nias 1911 list	1150	atoea	NA	oud	old	tua	725	742	793	TRUE									OLD	1229	https://concepticon.clld.org/parameters/1229
the Nias 1911 list	1152	awoejoe	NA	jong	young	muda	726	743	795	FALSE									YOUNG	1207	https://concepticon.clld.org/parameters/1207
the Nias 1911 list	1153	bohooe	NA	nieuw	new	baru	727	744	796	TRUE									NEW	1231	https://concepticon.clld.org/parameters/1231
the Nias 1911 list	1154	noemana	NA	arm	poor	miskin	728	745	797	FALSE									POOR	1674	https://concepticon.clld.org/parameters/1674
the Nias 1911 list	1154	loemana	NA	arm	poor	miskin	728	745	797	FALSE									POOR	1674	https://concepticon.clld.org/parameters/1674
the Nias 1911 list	1155	atage	NA	welvarend	wealthy	kaya	729	746	798	FALSE									RICH	712	https://concepticon.clld.org/parameters/712
the Nias 1911 list	1155	areoe dôdô	NA	welvarend	wealthy	kaya	729	746	798	FALSE									RICH	712	https://concepticon.clld.org/parameters/712
the Nias 1911 list	1159	ambô era'era	NA	dom	dumb	bodoh	732	750	802	FALSE									DUMB	1492	https://concepticon.clld.org/parameters/1492
the Nias 1911 list	1159	“lô tôdô”	NA	dom	dumb	bodoh	732	750	802	FALSE									DUMB	1492	https://concepticon.clld.org/parameters/1492
the Nias 1911 list	1160	aneche	NA	knap	clever	pandai	733	751	803	FALSE									CLEVER	1310	https://concepticon.clld.org/parameters/1310
the Nias 1911 list	1161	ami	NA	zoet	sweet	manis	737	755	804	FALSE									SWEET	717	https://concepticon.clld.org/parameters/717
the Nias 1911 list	1162	aisô	NA	zuur	sour	kecut, masam	738	756	805	FALSE									SOUR	1906	https://concepticon.clld.org/parameters/1906
